Date,AAPL_Daily_Adj._Open-Adj._Close_P_Delta,AAPL_AfterHours_Adj._Close-Adj._Open_P_Delta,AAPL_Adj._Volume,AAPL_25-day_Adj._Close_MA,AAPL_50-day_Adj._Close_MA,AAPL_100-day_Adj._Close_MA,AAPL_200-day_Adj._Close_MA,GOOGL_Daily_Adj._Open-Adj._Close_P_Delta,GOOGL_AfterHours_Adj._Close-Adj._Open_P_Delta,GOOGL_Adj._Volume,GOOGL_25-day_Adj._Close_MA,GOOGL_50-day_Adj._Close_MA,GOOGL_100-day_Adj._Close_MA,GOOGL_200-day_Adj._Close_MA,GOOG_Daily_Adj._Open-Adj._Close_P_Delta,GOOG_AfterHours_Adj._Close-Adj._Open_P_Delta,GOOG_Adj._Volume,GOOG_25-day_Adj._Close_MA,GOOG_50-day_Adj._Close_MA,GOOG_100-day_Adj._Close_MA,GOOG_200-day_Adj._Close_MA,AOSL_Daily_Adj._Open-Adj._Close_P_Delta,AOSL_AfterHours_Adj._Close-Adj._Open_P_Delta,AOSL_Adj._Volume,AOSL_25-day_Adj._Close_MA,AOSL_50-day_Adj._Close_MA,AOSL_100-day_Adj._Close_MA,AOSL_200-day_Adj._Close_MA,MSFT_Daily_Adj._Open-Adj._Close_P_Delta,MSFT_AfterHours_Adj._Close-Adj._Open_P_Delta,MSFT_Adj._Volume,MSFT_25-day_Adj._Close_MA,MSFT_50-day_Adj._Close_MA,MSFT_100-day_Adj._Close_MA,MSFT_200-day_Adj._Close_MA,FB_Daily_Adj._Open-Adj._Close_P_Delta,FB_AfterHours_Adj._Close-Adj._Open_P_Delta,FB_Adj._Volume,FB_25-day_Adj._Close_MA,FB_50-day_Adj._Close_MA,FB_100-day_Adj._Close_MA,FB_200-day_Adj._Close_MA,ORCL_Daily_Adj._Open-Adj._Close_P_Delta,ORCL_AfterHours_Adj._Close-Adj._Open_P_Delta,ORCL_Adj._Volume,ORCL_25-day_Adj._Close_MA,ORCL_50-day_Adj._Close_MA,ORCL_100-day_Adj._Close_MA,ORCL_200-day_Adj._Close_MA,INTC_Daily_Adj._Open-Adj._Close_P_Delta,INTC_AfterHours_Adj._Close-Adj._Open_P_Delta,INTC_Adj._Volume,INTC_25-day_Adj._Close_MA,INTC_50-day_Adj._Close_MA,INTC_100-day_Adj._Close_MA,INTC_200-day_Adj._Close_MA,IBM_Daily_Adj._Open-Adj._Close_P_Delta,IBM_AfterHours_Adj._Close-Adj._Open_P_Delta,IBM_Adj._Volume,IBM_25-day_Adj._Close_MA,IBM_50-day_Adj._Close_MA,IBM_100-day_Adj._Close_MA,IBM_200-day_Adj._Close_MA,ex_AAPL_Daily_Adj._Open-Adj._Close_P_Delta,pr_AAPL_Daily_Adj._Open-Adj._Close_P_Delta,Abs Prediction Error,ex AAPL cumulative sum,pr AAPL cumulative sum,ex AAPL 5-day MA,pr AAPL 5-day MA
11,-0.012247156,0.002223549,72141010,122.892235,122.4565319,116.7601052,108.032616,-0.013931889,0.001532481,1951728,548.8504,556.8353,541.31125,555.981675,-0.013214366,-0.000438747,1566987,539.3664,549.1134,535.6207,548.40897,0.108695652,-0.006127451,150109,8.5936,8.7388,8.8595,9.035925,-0.027117932,-0.000216076,52433020,42.12426745,41.26978847,42.0398448,42.67897593,0.001667308,-0.00128041,28663026,81.4938,81.1712,79.18605,77.3568155,-0.021266968,-0.002080444,12732068,42.31425691,42.12250587,42.16970511,40.47198573,-0.008615385,0.001551831,31985381,30.47825669,30.37129213,31.87237857,31.96923968,-0.016483517,-0.002469862,3610900,156.3807823,153.3706774,150.4538247,158.5891902,0.003927226,-0.000419109,0.004346335,-0.00789158,-0.012237915,-0.002046862,-6.28394E-05
12,0.003927226,0.01133642,43940895,122.951333,122.3983995,116.901049,108.1885737,0.011457361,0.012600546,1592220,548.5524,556.7295,541.41055,555.674025,0.012805588,0.011211607,1546278,538.892,548.85,535.6443,548.08877,0.012330456,0.010962241,41571,8.5564,8.7246,8.8532,9.030325,0.009293279,0.018201285,32971654,42.35253567,41.32151146,42.038539,42.69204748,0.005448718,0.008606949,19749428,81.3642,81.1485,79.193,77.4025905,0.007180913,0.008049678,8787086,42.34114584,42.12062463,42.19865837,40.48865704,-0.000774713,0.008218328,21475299,30.54154677,30.34360611,31.83492884,31.96167462,0.00801745,0.011404176,2472627,156.8736866,153.5489273,150.5698421,158.5045943,0.007420272,0.00142508,0.005995192,0.010865112,0.00486992,-0.00508303,5.06304E-05
13,0.007420272,-0.001802225,55550382,123.0606373,122.3546514,117.0830566,108.3442038,0.000145754,-0.000837963,1411264,548.858,556.5227,541.68495,555.392825,0.002925557,0.000278696,1527615,538.9996,548.5048,535.8399,547.79997,-0.003614458,-0.00241838,37339,8.5312,8.7078,8.8459,9.025175,0.004206099,-0.004188482,35364911,42.63729838,41.39203412,42.04933797,42.70994193,-0.007458913,-0.000382117,19943595,81.2424,81.1105,79.1998,77.4386905,0.004106776,-0.000908884,9582856,42.39526663,42.12595743,42.2406059,40.50848646,0.008920332,-0.003658537,26926511,30.62599848,30.33208389,31.80723242,31.95809935,-0.001503412,-0.000173732,3092599,157.3828589,153.7956223,150.7549379,158.4301157,-0.008399403,-0.00116874,0.007230663,0.000663484,0.007894147,-0.005527389,-9.5782E-06
14,-0.008399403,-0.00569981,42035757,123.0411079,122.3234492,117.2669349,108.4942936,-0.004940838,-0.005441753,1092923,548.9312,556.1857,541.98435,555.106675,-0.004959415,-0.007653537,905285,538.957,548.0508,536.0589,547.51172,0.004848485,-0.010856454,56532,8.5056,8.6962,8.84,9.020025,-0.003785489,-0.010977412,24609416,42.85964995,41.45921675,42.05916377,42.72822232,-0.005988787,-0.001794642,18874054,81.0652,81.0913,79.21,77.4538405,-0.002956561,-0.004333942,7429355,42.42953015,42.12933867,42.26967776,40.526717,0.000305998,-0.007647599,18358579,30.69755032,30.32603473,31.78135309,31.95515853,-0.008861859,-0.003330996,2661030,157.7732154,153.9926794,150.9469094,158.3408387,0.002109873,0.00385862,0.001748747,-0.002926453,-0.001177706,-0.001437838,0.000658249
15,0.002109873,0.002264331,48160032,123.0556897,122.2712559,117.4606371,108.6391229,-0.007516442,0.003229818,1764123,548.686,555.4599,542.39005,554.809925,-0.004815651,0.002873129,1634174,538.6378,547.2048,536.3954,547.21182,0.012195122,-0.001204819,40002,8.4836,8.6806,8.833,9.014875,0.010672359,0.017740232,29928264,43.08181067,41.52544507,42.08310683,42.74593939,-0.005265186,0.003356571,21285310,80.8708,81.0455,79.2377,77.4651905,-0.001832761,0.004360799,8515835,42.453281,42.12338965,42.30076458,40.54430851,-0.005856967,0.000620155,24530199,30.74399821,30.29626762,31.75466198,31.95012062,0,0.004045734,2961739,158.140862,154.2063764,151.1488777,158.2527325,-0.00110979,0.0035037,0.00461349,-0.001771912,0.002841578,0.000789636,0.00143991
16,-0.00110979,0.011110229,34694235,123.0917323,122.21666,117.6301111,108.7782273,-0.001813237,0.008304139,1211920,548.312,554.6738,542.72045,554.512275,-0.001771713,0.007835807,1253063,538.1582,546.3244,536.6427,546.90692,0.043425814,0.005780347,78059,8.476,8.6734,8.8294,9.011525,-0.011724424,0.008506037,34184613,43.31866758,41.60837362,42.10417838,42.76744846,0.009264025,0.006374299,21512309,80.7174,81.0223,79.261,77.4827905,0.000685558,0.007307605,7451216,42.47975735,42.13433332,42.32886609,40.56190997,0.011465758,0.006740196,20470841,30.80342389,30.27327328,31.72529946,31.94703419,0.006073347,0.007081495,2457521,158.5822807,154.4424923,151.3623713,158.1664587,0.012086963,0.00179937,0.010287593,0.02142528,0.011137687,0.002421583,0.001883606
17,0.012086963,0.000930593,45203456,123.2047262,122.234917,117.7969282,108.9346353,0.009614501,0.002166788,1586833,548.3592,554.0912,543.06625,554.288525,0.008674148,0.001448737,1403935,538.063,545.625,536.9157,546.67087,-0.003448276,-0.006920415,53307,8.4704,8.6708,8.8241,9.008275,0.014363909,0.003078818,32980892,43.59503246,41.71649565,42.11883297,42.79458002,0.030782873,0.000491582,49437996,80.6854,81.0318,79.2907,77.5210905,0.006121061,0.00067598,7292755,42.52570162,42.15230115,42.32217997,40.58199719,0.003347535,0.003639672,21098939,30.87808172,30.25609711,31.69175404,31.94570599,0.003170029,-0.000804367,2438669,159.0723065,154.7423676,151.5389795,158.0941352,-0.00232432,0.00209978,0.0044241,0.020031553,0.024455653,0.000472665,0.002018546
18,-0.00232432,-0.003028656,38208034,123.2898803,122.2908201,117.9703682,109.0912666,-0.007085885,-0.004885725,1671977,548.2772,553.3923,543.33075,554.043775,-0.009885382,-0.003446661,1971343,537.8166,544.7954,537.0907,546.40302,0.009291522,-0.01150748,70277,8.4712,8.6662,8.8164,9.004925,-0.01176591,-0.006522414,28642694,43.846013,41.81545642,42.1281052,42.8211178,-0.012160668,-0.001119125,27069884,80.6206,81.016,79.2961,77.5498055,-0.005854537,-0.004756512,9369535,42.55062054,42.16210543,42.30696747,40.59937383,-0.003022061,-0.000303122,17149694,30.92738511,30.24668313,31.66450638,31.94373152,-0.003737565,0.001038901,2916115,159.5128794,154.9942187,151.7003665,158.0206977,0.014098769,0.00603718,0.008061589,0.031101666,0.023040077,0.004972299,0.00345973
19,0.014098769,0.003840541,50882918,123.4397678,122.3705921,118.1464196,109.2669333,0.005240705,0.002432912,1335256,548.1984,552.8677,543.47445,553.879375,0.000545102,0.003156115,2003421,537.5418,544.0877,537.165,546.20652,0.00814901,-0.005773672,54231,8.4716,8.664,8.8112,9.001925,0.000625261,-0.002918773,24136502,44.08458765,41.92329216,42.13162549,42.84825384,0.006846757,0.004574679,21613674,80.5354,81.0335,79.2904,77.5909555,0.006827492,0.004068716,6070949,42.59578609,42.2012093,42.29601665,40.61993691,0.013038205,-0.001496558,23689479,31.00027286,30.25549595,31.63337,31.94589089,-0.002190959,-0.000520051,1970630,159.9639164,155.2926366,151.8325271,157.9570447,-0.004744051,0.00534738,0.010091431,0.030198156,0.040289587,0.003601514,0.003757482
20,-0.004744051,-0.000538172,44633240,123.6062454,122.4376079,118.3251549,109.4394927,0.002335766,0.002985727,2356274,548.5784,552.3713,543.57955,553.757775,0.006329825,0.002102873,1966947,537.8206,543.4579,537.2327,546.06297,-0.030197445,-0.00239521,48798,8.4628,8.6546,8.8022,8.997125,0.000420521,-0.003993275,28574813,44.32278058,42.01948546,42.12954711,42.87622098,-0.007630769,-0.001984373,17955389,80.42,81.0573,79.2906,77.6323055,-0.002251238,-0.002256318,8639951,42.65769405,42.23585672,42.28236219,40.64228766,-0.006294964,-0.002714932,21867134,31.07233123,30.26824693,31.5976882,31.94748312,0.002948488,-0.000864653,2523002,160.4338626,155.5563561,151.9612004,157.9069855,0.000461539,0.00464263,0.004181091,0.030121523,0.034302614,0.00391578,0.003985268
21,0.000461539,7.69E-05,36454932,123.7537945,122.5552231,118.5088912,109.6145767,0.002886082,-0.00418092,1541962,549.0372,552.2245,543.73535,553.608975,0.001448495,-0.002447753,1430826,538.0902,543.1431,537.3377,545.89357,-0.00120048,-0.004807692,43130,8.444,8.6468,8.7941,8.992975,0.004009285,-0.00630517,25047919,44.53787949,42.13132926,42.13040615,42.90180187,0.000994159,-0.004469274,23056899,80.3338,81.1173,79.2884,77.6675055,0.001582994,-0.001580492,9051727,42.66937479,42.28679778,42.26628762,40.66449241,0.009376891,-0.004794726,21359801,31.10205799,30.30449598,31.56400954,31.94871026,0.002480817,-0.002532228,2300693,160.8456449,155.8809905,152.0964422,157.8559949,0.010148382,0.00547618,0.004672202,0.040346805,0.035674603,0.003528064,0.00472063
22,0.010148382,0.001598295,39730364,123.9764916,122.7424721,118.6864788,109.7983486,0.012013813,-0.00422047,1708512,549.5688,552.2469,543.88825,553.527325,0.008476624,-0.00435015,1462695,538.4386,542.9697,537.4225,545.78077,-0.003623188,0,74879,8.4232,8.6334,8.7846,8.988525,0.002961083,-0.002530578,22410698,44.75045742,42.2410537,42.13219202,42.92797123,0.003616411,-0.001615308,13402749,80.2606,81.1755,79.28545,77.7064555,0.001356852,-0.001806685,8036392,42.70130216,42.34433403,42.25137321,40.68732353,0.01023788,-0.002384501,21269776,31.13713395,30.33225367,31.53101317,31.95545339,0.000115394,-0.001730703,2295590,161.2791012,156.2166499,152.2228574,157.8147146,0.007142857,0.00159015,0.005552707,0.049087957,0.04353525,0.005421499,0.004618704
23,0.007142857,0.000452694,45595972,124.2986424,122.9093414,118.875987,109.9884584,0.000108213,-0.003498521,1213288,550.44,552.1139,544.06035,553.427475,-7.41E-05,-0.003684435,1176214,539.081,542.6617,537.5203,545.64945,0.013333333,0,54290,8.4172,8.622,8.7762,8.984225,-0.00845666,-0.001492537,25720583,44.96386033,42.35911131,42.1330577,42.95323409,0.002364655,-0.001365781,19567937,80.2512,81.2077,79.29065,77.7468055,-0.006108597,-0.004325063,7484345,42.73751248,42.39214657,42.23779179,40.70748686,-0.00059755,-0.005381166,20845033,31.18353731,30.38706072,31.50053995,31.96160323,-0.004738789,-0.000638718,2849692,161.7625889,156.5089348,152.3557422,157.7682715,-0.022473605,0.00366933,0.026142935,0.027067046,0.053209981,-0.001892976,0.004145134
24,-0.022473605,0.005554698,70697560,124.397452,123.0361917,119.0505512,110.1644588,-0.009754244,0.002723003,1873709,550.5464,551.9977,544.17945,553.304375,-0.010778265,0.000901713,2406512,538.9586,542.3617,537.5393,545.49425,-0.004784689,0,64845,8.4048,8.6104,8.7684,8.979775,-0.00512492,0.004936682,29581860,45.11611104,42.46434277,42.13502029,42.97471547,-0.013614323,0.003340266,16321339,80.101,81.2334,79.2918,77.7776305,-0.009373571,0.004846527,10440143,42.73790183,42.41353464,42.22098175,40.72709268,-0.004959423,0.002869657,28594511,31.20694494,30.43283022,31.47072423,31.96687877,-0.011504271,0.006054194,3848738,161.9606426,156.831169,152.4731342,157.7196731,0.013081172,0.00424409,0.008837082,0.045702916,0.036865834,0.001672069,0.003924476
25,0.013081172,-0.001401037,45833246,124.6169709,123.1838048,119.2692141,110.3509713,0.010151637,-0.00082995,1742237,550.9994,551.8499,544.41535,553.185925,0.013119369,-0.003297579,1525019,539.1914,542.0673,537.6732,545.34935,0.002403846,-0.001199041,46024,8.3924,8.5996,8.7617,8.975525,0.016873131,-0.002310439,27335639,45.31785722,42.58573328,42.15218122,43.00123585,0.011934673,-0.003724395,14160865,79.9782,81.283,79.3171,77.8150805,0.013780432,-0.001359311,11096773,42.76593562,42.4307101,42.2156353,40.74933886,0.015361446,0.000889944,30172655,31.26477588,30.49202629,31.45109145,31.97541114,0.004907689,-0.003197674,2764378,162.3008988,157.1361984,152.6045895,157.6691311,-0.000606704,0.00646499,0.007071694,0.043695175,0.050766869,0.00145842,0.004288948
26,-0.000606704,-0.004173623,30733309,124.7601607,123.2859144,119.4954071,110.530213,0.000704238,-0.001768379,1177318,551.1994,551.7813,544.66165,553.070575,0.003289902,-0.004464782,1029849,539.208,541.8461,537.8229,545.20885,-0.00120048,-0.007211538,34871,8.3804,8.5906,8.7564,8.971525,-0.001052632,-0.000421496,19283666,45.50009593,42.70147354,42.1648679,43.02698782,-0.001308411,-0.00243309,11982008,79.7988,81.2986,79.33405,77.8486055,-0.004990926,-0.001595987,7273163,42.77800573,42.45291035,42.21375418,40.77031873,0.008002371,0.006762717,27065690,31.32382584,30.56148382,31.43366067,31.98341336,0.001516477,-0.002096558,1731372,162.5888396,157.4379922,152.718187,157.6133249,-0.007239198,0.0062768,0.013515998,0.032282354,0.045798352,-0.002019096,0.004449072
27,-0.007239198,0.007061713,50884452,124.8046133,123.3313163,119.7366813,110.7022781,-0.014244396,0.006253209,2172282,550.7138,551.3645,544.92025,552.936575,-0.009788414,0.008795174,2597407,538.6124,541.2983,538.0053,545.05575,-0.007263922,0,39387,8.364,8.5776,8.7508,8.966725,-0.01201771,0.004268032,36519594,45.64611541,42.79051549,42.1760094,43.048409,-0.009505941,0.001389064,16134580,79.67,81.2642,79.35405,77.8804055,-0.006850879,0.008047827,10358719,42.78189931,42.44346393,42.21426887,40.78959425,0.006425234,-0.002611724,43545500,31.41328164,30.63384277,31.42437159,31.99304699,-0.009921214,0.003300914,4091431,162.6154044,157.6472386,152.8360728,157.5483709,-0.005068598,0.00613056,0.011199158,0.034275469,0.045474627,-0.004461387,0.005357154
28,-0.005068598,-0.005171027,32112797,124.8353944,123.4004938,119.9803319,110.8694979,0.000874747,-0.003241019,1660500,549.7358,551.0753,545.34595,552.759825,-0.005216193,-0.001985056,1904332,537.3696,540.8183,538.3256,544.8518,0,-0.012195122,38425,8.3492,8.5658,8.7451,8.961425,0.00361241,-0.006351895,28837332,45.63343162,42.89076875,42.19710084,43.06898693,0.012484237,-0.006601071,18119012,79.6204,81.215,79.39545,77.9130055,-0.001140511,-0.006394154,9763923,42.80954374,42.43927589,42.22206866,40.80869046,-0.013529241,-0.007815956,46734502,31.49179552,30.69845971,31.41608714,31.99550874,-0.000176253,-0.003055588,2985479,162.6793226,157.866519,152.9910666,157.4830994,0.00077006,0.00768954,0.00691948,0.029874502,0.036793982,0.000187346,0.006161196
29,0.00077006,0.005386273,33667627,124.7523293,123.4893246,120.2040749,111.0326847,0.011910199,0.002076,1592828,549.249,550.8553,545.83395,552.606325,0.011727619,0.001353908,1938989,536.722,540.3947,538.7064,544.67445,0.009876543,0.002444988,108579,8.3384,8.5502,8.7386,8.956225,-0.000213083,0.009590793,21498326,45.60272992,42.97371066,42.20971884,43.08718706,0.008588265,0.011249922,18923300,79.5618,81.1479,79.4384,77.9437505,0.004366812,0.000915332,8275894,42.81304797,42.42848584,42.22889541,40.82744508,-0.010998811,-0.003005711,36351102,31.53020012,30.74018321,31.39479698,31.99569066,-5.89E-05,0.005010315,2571762,162.6874746,158.0180847,153.1505587,157.4156436,-0.004132864,0.00626952,0.010402384,0.031127911,0.041530295,-0.003255461,0.006566282
30,-0.004132864,-0.004150015,30983542,124.7561987,123.5559581,120.3895473,111.1943488,0.000342281,-0.005600677,1335479,548.8858,550.6537,546.31775,552.464225,0.000740864,-0.004719513,1717036,536.1872,540.0247,539.0827,544.5086,0.012195122,0,47155,8.3288,8.537,8.7305,8.951175,-0.010977412,-0.001280683,28002154,45.52639534,43.05578499,42.20877769,43.10261795,0.013398894,-0.00363901,31774993,79.6322,81.1081,79.48105,77.9878005,0.005258345,-0.005230839,9220901,42.79241198,42.42605606,42.23582836,40.84722447,-0.013264999,-0.006721662,38138690,31.52833263,30.77369365,31.36206435,31.99222553,-0.00340176,-0.002295198,2131031,162.5859794,158.1418823,153.2811687,157.3517823,-0.001697793,0.00152458,0.003222373,0.025280103,0.028502476,-0.003473679,0.0055782
31,-0.001697793,0.001082251,38450118,124.8047525,123.6178956,120.566496,111.3466774,-0.000887392,0.00056191,1343317,548.4978,550.1367,546.82745,552.259175,-0.00197114,-0.000652133,1348337,535.692,539.3549,539.488,544.2813,0,0,55072,8.3252,8.524,8.7228,8.946775,-0.009189998,-0.001078516,27745512,45.43486097,43.1275874,42.20692023,43.11419832,-0.00109569,-0.002193784,20863877,79.6956,81.0429,79.52415,78.0251005,0.000685871,0.001370802,13783142,42.75503359,42.4302085,42.24100852,40.86429462,-0.006151953,-0.000928505,33761835,31.51556078,30.80695639,31.32467048,31.98563862,-0.00678346,-0.000772063,3079334,162.4081363,158.2671495,153.3907641,157.271459,-0.006563707,-0.00125044,0.005313267,0.019798647,0.025111914,-0.00333858,0.004072752
32,-0.006563707,0.001943257,35626800,124.9605733,123.7299901,120.7631082,111.4890032,-0.004474638,0.000145579,1219841,548.5282,549.7873,547.35215,552.021275,-0.005630652,-3.75E-05,1388220,535.5316,538.8458,539.8958,544.01365,0.008433735,0.046594982,47083,8.3324,8.5176,8.7138,8.943275,-0.003670913,0.003467707,25438086,45.35090628,43.22264733,42.20854024,43.12238264,0.003297911,-0.003895788,16143093,79.8304,81.0273,79.57835,78.0593505,-0.000456309,0,12850735,42.7624314,42.45027137,42.24774202,40.87784668,-0.013630731,-0.000942211,27778516,31.49754828,30.84829164,31.28429974,31.97713829,-0.005052006,-0.001373955,3100505,162.3100506,158.4452596,153.5159906,157.1832081,-0.008533747,-0.00166437,0.006869377,0.013208157,0.020077534,-0.00403161,0.002513766
33,-0.008533747,-0.008607199,52674786,124.9366461,123.8089911,120.9421479,111.6270163,-0.011153363,-0.0001104,1366816,548.221,549.3841,547.76895,551.761625,-0.012150532,0.001385646,1524139,535.0888,538.279,540.2023,543.72535,0.007990868,-0.002265006,189191,8.358,8.5202,8.7136,8.941375,-0.012311015,0.000656025,22121634,45.25062654,43.31460253,42.20854365,43.13038689,-0.014055243,-0.000867733,16915471,79.8976,80.9805,79.62055,78.0886505,-0.016206346,0.005800464,9112216,42.71298291,42.45534805,42.25086235,40.88871467,-0.016032694,0.000958467,38171576,31.42601592,30.87573622,31.23972113,31.96531758,-0.01094694,0,3758726,162.0445313,158.5582535,153.6182653,157.0850681,0.005682715,-0.000769395,0.00645211,0.010283673,0.003831563,-0.003049079,0.000821979
34,0.005682715,0.003924031,56075420,124.9076366,123.8997427,121.1215428,111.7631393,-0.002318649,0.006529438,1500846,547.7938,549.0763,548.13125,551.510325,-0.001649102,0.005069396,1455266,534.5252,537.846,540.4605,543.44195,0.003405221,0.005656109,69246,8.3836,8.521,8.7134,8.939575,-0.002403846,0.003066813,24406057,45.16311451,43.40960153,42.21156888,43.13673582,0.000868486,0.001983389,16497538,79.972,80.9279,79.66445,78.1191505,-0.006459054,0.004875784,7634180,42.65380047,42.46663056,42.25242968,40.89784545,-0.002553463,0.00672,33976735,31.3521986,30.86589085,31.19607524,31.95022522,0.002056369,0.004888943,3395901,161.7806128,158.6812541,153.7331806,156.9833023,0.00750469,0.0026226,0.00488209,0.021712394,0.016830304,-0.000721568,0.000092595
35,0.00750469,0.002327747,39087250,125.0472713,123.9585516,121.3437589,111.9027971,0.01264431,0.003420195,1515805,548.176,548.9056,548.61715,551.310625,0.01384691,0.003232779,1814958,534.7608,537.5392,540.8095,543.2126,-0.006749156,-0.002265006,86286,8.4084,8.516,8.7131,8.937675,0.01790784,0.001072731,28417405,45.13691635,43.5232333,42.22831597,43.14802477,0.016454287,0.001825706,21531208,80.156,80.9072,79.74555,78.1571005,0.015249538,0.005234411,15518411,42.65457918,42.47933044,42.26663648,40.91096942,0.011443102,0.004085481,33336820,31.32093276,30.87713197,31.15936604,31.93882956,0.014595471,0.002012787,4680545,161.672818,158.8229449,153.8902403,156.9006705,-0.00456727,0.00167277,0.00624004,0.019472871,0.025712911,-0.001295464,0.000122233
36,-0.00456727,-0.003149545,35390887,125.2061725,124.0492038,121.5711467,112.0399953,-0.008025393,-0.005254163,1293560,548.7744,548.8124,549.013,551.107975,-0.007085481,-0.005630273,1217536,535.1764,537.2714,541.0748,542.98465,0.002270148,-0.002265006,48809,8.4352,8.5144,8.712,8.935575,-0.004714959,-0.004737295,27347758,45.15457364,43.63942054,42.23622873,43.15840312,-0.005831612,-0.00562141,18656811,80.3052,80.8995,79.81205,78.1911505,0.002490378,-0.006775068,12519260,42.69429372,42.50427531,42.27561698,40.92521777,-0.00312989,-0.004081633,24293627,31.306825,30.89254085,31.12049996,31.92818356,-0.002835874,-0.00325868,3464013,161.6247304,159.0027563,154.0219998,156.8139013,-0.007918243,0.00141502,0.009333263,0.008405083,0.017738346,-0.001566371,0.000655325
37,-0.007918243,-0.008413934,36886246,125.2802548,124.1157939,121.7585058,112.1734264,0.000584849,-0.008658009,1273383,548.9916,548.772,549.3883,550.904725,0.001373213,-0.008134052,955789,535.2416,537.0668,541.3291,542.757,0.002270148,-0.00792752,39300,8.46,8.5082,8.7114,8.934075,-0.005408914,-0.011311725,23930972,45.13814101,43.74533834,42.23820573,43.16730106,0.001966327,-0.012020115,11417882,80.4294,80.8968,79.86495,78.219,0.008185539,-0.00992332,11742306,42.72777852,42.53446218,42.28139859,40.93927595,-0.01261034,-0.006385696,31629752,31.27155562,30.90655119,31.07996418,31.91505817,-0.007370861,-0.009940715,3065085,161.4732733,159.17348,154.1385875,156.710182,0.006502776,-0.00366079,0.010163566,0.006493925,-0.003669641,0.001440934,0.000256041
38,0.006502776,0.000866688,43988946,125.2531042,124.1568707,121.9354571,112.2997027,0.000497485,0.002725598,1357481,548.7536,548.8058,549.6144,550.704725,-0.001515151,0.002276176,1632702,534.8008,536.9002,541.4207,542.538,0.001141553,-0.001140251,107510,8.48,8.5056,8.7106,8.931675,0.000550055,-0.002748763,33254517,45.06260962,43.849954,42.2398817,43.17445728,0.001986344,0.001362904,18805087,80.5174,80.8799,79.90465,78.2494,-0.004100228,0.004345837,16727756,42.71648713,42.55587688,42.28512207,40.95128097,0.008676092,-0.004141446,23174992,31.21779363,30.92189605,31.03643139,31.90231307,0.005625113,0.000421027,4245657,161.2301848,159.3065218,154.2936028,156.6064359,0.004487129,-0.00732283,0.011809959,0.011847742,3.78E-05,0.001201816,-0.001054646
39,0.004487129,0.000940439,31494131,125.3027509,124.1719294,122.0915884,112.4287011,0.00071628,0.001009415,1626349,548.7172,548.8242,549.6901,550.527475,-0.000473126,0.00230995,1071814,534.4988,536.7279,541.3583,542.33275,0.007990868,-0.001132503,43812,8.5016,8.5036,8.7069,8.929375,0.010584344,-0.002181977,27070306,45.0152229,43.93743643,42.23350205,43.18327134,0.002969562,0.008635579,13693666,80.6394,80.8523,79.93875,78.285425,0.016624915,0.004928315,18271560,42.74763579,42.58858297,42.29236889,40.96954767,0.011996161,0.003635214,20254468,31.17756746,30.93755889,30.9911939,31.89138901,0.003066194,0.000959003,3249842,161.0681258,159.4206706,154.4233235,156.5065931,-0.003288444,-0.0136109,0.010322456,0.009499737,-0.000822719,-0.00095681,-0.004301346
40,-0.003288444,-0.000549882,32918071,125.3584096,124.2070497,122.2392318,112.5550479,0.00216347,0.002561288,1222049,549.032,548.859,549.7366,550.348675,-0.000207794,0.003287609,1294216,534.5076,536.5727,541.2514,542.12105,-0.006802721,0.002283105,54089,8.52,8.5018,8.7043,8.927025,0.005248196,0.005438329,28704061,44.97397851,44.02789459,42.22799334,43.19016844,0.000366928,-0.001833965,18350287,80.8126,80.8417,79.97835,78.320275,0.001114579,-0.066800267,27080848,42.79980979,42.62654539,42.30088591,40.98787478,0.006299213,0.004068858,28194229,31.16612874,30.95506347,30.95332802,31.88070629,0.001017964,-0.000717832,2862993,160.9401446,159.5405033,154.5516902,156.4069224,0.005108858,-0.0130471,0.018155958,0.014058713,-0.004097245,0.000978415,-0.00724532
41,0.005108858,-0.001329371,35407220,125.4309404,124.2613363,122.3913449,112.6803757,0.014927007,0.000611313,2059603,549.6996,549.0058,549.9312,550.186425,0.010790961,0.000894304,1833109,534.792,536.4751,541.2666,541.91805,0.002277904,0.003409091,68189,8.526,8.501,8.7009,8.924825,0.010817828,0.001498288,32658343,44.95105232,44.13485995,42.23129936,43.20226814,0.015494856,-0.00090465,26782573,80.9912,80.8543,80.03245,78.3514,0.019804343,0.003743566,79125734,42.75892718,42.61934227,42.29109319,40.99501373,0.009351621,0.000617665,27722373,31.15621518,30.97981954,30.92557419,31.87370633,0.007183478,-0.003744428,3330864,160.7875516,159.6849162,154.6857091,156.3157917,-0.008691567,-0.00351981,0.005171757,0.004037775,0.009209532,0.00082375,-0.008232286
